"SpecName","PalmTribe","accGenus","accSpecies","Acaulescent","Erect","MaxStemHeight_m","AverageFruitLength_cm"
"Hydriastele procera","Areceae","Hydriastele","procera",0,1,NA,NA
"Hydriastele ramsayi","Areceae","Hydriastele","ramsayi",0,1,3.43398720448515,0.916290731874155
"Hydriastele rheophytica","Areceae","Hydriastele","rheophytica",0,1,1.94591014905531,0.500775287912489
"Hydriastele rhopalocarpa","Areceae","Hydriastele","rhopalocarpa",0,1,1.38629436111989,0.832909122935104
"Hydriastele rostrata","Areceae","Hydriastele","rostrata",0,1,2.39789527279837,0.641853886172395
"Hydriastele sarasinorum","Areceae","Hydriastele","sarasinorum",0,1,NA,NA
"Hydriastele selebica","Areceae","Hydriastele","selebica",0,1,NA,0.587786664902119
"Hydriastele valida","Areceae","Hydriastele","valida",0,1,3.06805293513362,0.741937344729377
"Hydriastele variabilis","Areceae","Hydriastele","variabilis",0,1,2.19722457733622,0.741937344729377
"Hydriastele vitiensis","Areceae","Hydriastele","vitiensis",0,1,3.25809653802148,0.693147180559945
"Hydriastele wendlandiana","Areceae","Hydriastele","wendlandiana",0,1,3.25809653802148,0.641853886172395
"Hyophorbe amaricaulis","Chamaedoreeae","Hyophorbe","amaricaulis",0,1,1.94591014905531,1.56861591791385
"Hyophorbe indica","Chamaedoreeae","Hyophorbe","indica",0,1,2.19722457733622,1.19392246847243
"Hyophorbe lagenicaulis","Chamaedoreeae","Hyophorbe","lagenicaulis",0,1,2.07944154167984,1.42310833424261
"Hyophorbe vaughanii","Chamaedoreeae","Hyophorbe","vaughanii",0,1,2.39789527279837,1.6094379124341
"Hyophorbe verschaffeltii","Chamaedoreeae","Hyophorbe","verschaffeltii",0,1,2.56494935746154,1.09861228866811
"Hyospathe elegans","Euterpeae","Hyospathe","elegans",0,1,2.19722457733622,0.765467842139571
"Hyospathe frontinensis","Euterpeae","Hyospathe","frontinensis",0,1,1.25276296849537,0.641853886172395
"Hyospathe macrorhachis","Euterpeae","Hyospathe","macrorhachis",0,1,1.09861228866811,0.657520002916794
"Hyospathe peruviana","Euterpeae","Hyospathe","peruviana",0,1,NA,0.628608659422374
"Hyospathe wendlandiana","Euterpeae","Hyospathe","wendlandiana",0,1,NA,0.75377180237638
"Hyphaene compressa","Borasseae","Hyphaene","compressa",0,1,3.04452243772342,2.2512917986065
"Hyphaene coriacea","Borasseae","Hyphaene","coriacea",0,1,1.94591014905531,1.70474809223843
"Hyphaene dichotoma","Borasseae","Hyphaene","dichotoma",0,1,3.04452243772342,2.07944154167984
"Hyphaene guineensis","Borasseae","Hyphaene","guineensis",0,1,3.04452243772342,1.90954250488444
"Hyphaene macrosperma","Borasseae","Hyphaene","macrosperma",0,1,NA,2.07944154167984
"Hyphaene petersiana","Borasseae","Hyphaene","petersiana",0,1,3.04452243772342,2.01490302054226
"Hyphaene reptans","Borasseae","Hyphaene","reptans",1,0,0,1.79175946922805
"Hyphaene thebaica","Borasseae","Hyphaene","thebaica",0,1,3.25809653802148,1.94591014905531
"Iguanura ambigua","Areceae","Iguanura","ambigua",0,1,1.28093384546206,0.615185639090233
"Iguanura asli","Areceae","Iguanura","asli",0,1,1.25276296849537,0.470003629245736
"Iguanura belumensis","Areceae","Iguanura","belumensis",0,1,1.6094379124341,NA
"Iguanura bicornis","Areceae","Iguanura","bicornis",0,1,1.38629436111989,1.09861228866811
"Iguanura borneensis","Areceae","Iguanura","borneensis",0,1,0.916290731874155,0.693147180559945
"Iguanura cemurung","Areceae","Iguanura","cemurung",0,1,NA,NA
"Iguanura chaiana","Areceae","Iguanura","chaiana",0,1,1.38629436111989,NA
"Iguanura corniculata","Areceae","Iguanura","corniculata",0,1,0.832909122935104,NA
"Iguanura curvata","Areceae","Iguanura","curvata",0,1,1.79175946922805,0.916290731874155
"Iguanura diffusa","Areceae","Iguanura","diffusa",0,1,NA,NA
"Iguanura divergens","Areceae","Iguanura","divergens",0,1,1.38629436111989,NA
"Iguanura elegans","Areceae","Iguanura","elegans",0,1,1.09861228866811,0.615185639090233
"Iguanura geonomiformis","Areceae","Iguanura","geonomiformis",0,1,1.6094379124341,1.09861228866811
"Iguanura humilis","Areceae","Iguanura","humilis",0,1,0.693147180559945,0.693147180559945
"Iguanura kelantanensis","Areceae","Iguanura","kelantanensis",1,0,0,NA
"Iguanura leucocarpa","Areceae","Iguanura","leucocarpa",0,1,NA,NA
"Iguanura macrostachya","Areceae","Iguanura","macrostachya",0,1,1.09861228866811,0.717839793150317
"Iguanura melinauensis","Areceae","Iguanura","melinauensis",0,1,1.50407739677627,0.693147180559945
"Iguanura minor","Areceae","Iguanura","minor",0,1,1.6094379124341,0.615185639090233
"Iguanura mirabilis","Areceae","Iguanura","mirabilis",0,1,1.38629436111989,NA
"Iguanura myochodoides","Areceae","Iguanura","myochodoides",0,1,1.09861228866811,0.916290731874155
"Iguanura palmuncula","Areceae","Iguanura","palmuncula",0,1,1.38629436111989,0.765467842139571
"Iguanura parvula","Areceae","Iguanura","parvula",0,1,NA,NA
"Iguanura perdana","Areceae","Iguanura","perdana",0,1,1.70474809223843,NA
"Iguanura piahensis","Areceae","Iguanura","piahensis",0,1,1.09861228866811,0.470003629245736
"Iguanura polymorpha","Areceae","Iguanura","polymorpha",0,1,1.6094379124341,1.09861228866811
"Iguanura prolifera","Areceae","Iguanura","prolifera",0,1,NA,0.53062825106217
"Iguanura remotiflora","Areceae","Iguanura","remotiflora",0,1,0.916290731874155,NA
"Iguanura sanderiana","Areceae","Iguanura","sanderiana",0,1,0.916290731874155,0.832909122935104
"Iguanura speciosa","Areceae","Iguanura","speciosa",0,1,1.6094379124341,1.09861228866811
"Iguanura tenuis","Areceae","Iguanura","tenuis",0,1,0.916290731874155,0.765467842139571
"Iguanura thalangensis","Areceae","Iguanura","thalangensis",0,1,1.09861228866811,0.916290731874155
"Iguanura wallichiana","Areceae","Iguanura","wallichiana",0,1,1.6094379124341,1.22377543162212
"Iriartea deltoidea","Irarteeae","Iriartea","deltoidea",0,1,3.43398720448515,1.20896034583698
"Iriartella setigera","Irarteeae","Iriartella","setigera",0,1,2.56494935746154,0.936093359170335
"Iriartella stenocarpa","Irarteeae","Iriartella","stenocarpa",0,1,1.38629436111989,0.78845736036427
"Itaya amicorum","Cryosophileae","Itaya","amicorum",0,1,1.6094379124341,1.17865499634165
"Johannesteijsmannia altifrons","Trachycarpeae","Johannesteijsmannia","altifrons",1,0,0,1.79175946922805
"Johannesteijsmannia lanceolata","Trachycarpeae","Johannesteijsmannia","lanceolata",1,0,0,1.48160454092422
"Johannesteijsmannia magnifica","Trachycarpeae","Johannesteijsmannia","magnifica",1,0,0,1.58923520511658
"Johannesteijsmannia perakensis","Trachycarpeae","Johannesteijsmannia","perakensis",0,1,1.6094379124341,NA
"Juania australis","Ceroxyleae","Juania","australis",0,1,2.77258872223978,0.974559639998131
"Jubaea chilensis","Cocoseae","Jubaea","chilensis",0,1,3.25809653802148,1.55814461804655
"Jubaeopsis caffra","Cocoseae","Jubaeopsis","caffra",0,1,2.01490302054226,1.38629436111989
"Kentiopsis magnifica","Areceae","Kentiopsis","magnifica",0,1,3.25809653802148,1.16315080980568
"Kentiopsis oliviformis","Areceae","Kentiopsis","oliviformis",0,1,3.43398720448515,0.993251773010283
"Kentiopsis piersoniorum","Areceae","Kentiopsis","piersoniorum",0,1,2.77258872223978,1.09861228866811
"Kentiopsis pyriformis","Areceae","Kentiopsis","pyriformis",0,1,2.94443897916644,0.993251773010283
"Korthalsia angustifolia","Calameae","Korthalsia","angustifolia",0,0,3.93182563272433,0.641853886172395
"Korthalsia bejaudii","Calameae","Korthalsia","bejaudii",0,0,2.39789527279837,0.693147180559945
"Korthalsia brassii","Calameae","Korthalsia","brassii",0,0,NA,NA
"Korthalsia celebica","Calameae","Korthalsia","celebica",0,0,3.58351893845611,1.01160091167848
"Korthalsia cheb","Calameae","Korthalsia","cheb",0,0,3.71357206670431,0.916290731874155
"Korthalsia concolor","Calameae","Korthalsia","concolor",0,0,3.93182563272433,1.09861228866811
"Korthalsia debilis","Calameae","Korthalsia","debilis",0,0,3.43398720448515,0.641853886172395
"Korthalsia echinometra","Calameae","Korthalsia","echinometra",0,0,3.71357206670431,1.25276296849537
"Korthalsia ferox","Calameae","Korthalsia","ferox",0,0,3.93182563272433,1.09861228866811
"Korthalsia flagellaris","Calameae","Korthalsia","flagellaris",0,0,3.71357206670431,1.04731899428056
"Korthalsia furcata","Calameae","Korthalsia","furcata",0,0,3.04452243772342,0.587786664902119
"Korthalsia furtadoana","Calameae","Korthalsia","furtadoana",0,0,3.04452243772342,1.09861228866811
"Korthalsia hispida","Calameae","Korthalsia","hispida",0,0,3.43398720448515,1.16315080980568
"Korthalsia jala","Calameae","Korthalsia","jala",0,0,4.11087386417331,1.01160091167848
"Korthalsia junghuhnii","Calameae","Korthalsia","junghuhnii",0,0,NA,NA
"Korthalsia laciniosa","Calameae","Korthalsia","laciniosa",0,0,4.33073334028633,1.17865499634165
"Korthalsia lanceolata","Calameae","Korthalsia","lanceolata",0,0,4.11087386417331,NA
"Korthalsia merrillii","Calameae","Korthalsia","merrillii",0,0,3.04452243772342,0.832909122935104
"Korthalsia paucijuga","Calameae","Korthalsia","paucijuga",0,0,3.04452243772342,0.693147180559945
"Korthalsia rigida","Calameae","Korthalsia","rigida",0,0,4.33073334028633,0.693147180559945
"Korthalsia robusta","Calameae","Korthalsia","robusta",0,0,3.43398720448515,1.55814461804655
"Korthalsia rogersii","Calameae","Korthalsia","rogersii",0,0,3.8286413964891,1.09861228866811
"Korthalsia rostrata","Calameae","Korthalsia","rostrata",0,0,3.25809653802148,1.09861228866811
"Korthalsia scaphigeroides","Calameae","Korthalsia","scaphigeroides",0,0,1.79175946922805,NA
"Korthalsia scortechinii","Calameae","Korthalsia","scortechinii",0,0,3.58351893845611,1.09861228866811
"Korthalsia tenuissima","Calameae","Korthalsia","tenuissima",0,0,4.11087386417331,0.693147180559945
"Korthalsia zippelii","Calameae","Korthalsia","zippelii",0,0,3.25809653802148,0.693147180559945
"Laccospadix australasicus","Areceae","Laccospadix","australasicus",0,1,2.19722457733622,0.854415328156068
"Laccosperma acutiflorum","Lepidocaryeae","Laccosperma","acutiflorum",0,0,4.26267987704132,1.06471073699243
"Laccosperma korupense","Lepidocaryeae","Laccosperma","korupense",0,0,NA,NA
"Laccosperma laeve","Lepidocaryeae","Laccosperma","laeve",0,0,3.04452243772342,0.8754687373539
"Laccosperma opacum","Lepidocaryeae","Laccosperma","opacum",0,0,3.43398720448515,0.916290731874155
"Laccosperma robustum","Lepidocaryeae","Laccosperma","robustum",0,0,3.8286413964891,0.854415328156068
"Laccosperma secundiflorum","Lepidocaryeae","Laccosperma","secundiflorum",0,0,3.93182563272433,1.09861228866811
"Lanonia calciphila","Trachycarpeae","Lanonia","calciphila",0,1,1.09861228866811,0.693147180559945
"Lanonia centralis","Trachycarpeae","Lanonia","centralis",0,1,1.79175946922805,0.53062825106217
"Lanonia dasyantha","Trachycarpeae","Lanonia","dasyantha",0,1,0.916290731874155,0.75377180237638
"Lanonia gracilis","Trachycarpeae","Lanonia","gracilis",0,1,0.693147180559945,0.615185639090233
"Lanonia hainanensis","Trachycarpeae","Lanonia","hainanensis",0,1,1.6094379124341,0.587786664902119
"Lanonia hexasepala","Trachycarpeae","Lanonia","hexasepala",0,1,1.09861228866811,0.500775287912489
"Latania loddigesii","Borasseae","Latania","loddigesii",0,1,2.77258872223978,2.07944154167984
"Latania lontaroides","Borasseae","Latania","lontaroides",0,1,2.56494935746154,1.70474809223843
"Latania verschaffeltii","Borasseae","Latania","verschaffeltii",0,1,2.56494935746154,1.65822807660353
"Lemurophoenix halleuxii","Areceae","Lemurophoenix","halleuxii",0,1,3.04452243772342,1.79175946922805
"Leopoldinia piassaba","Leopoldinieae","Leopoldinia","piassaba",0,1,2.39789527279837,1.56826863553497
"Leopoldinia pulchra","Leopoldinieae","Leopoldinia","pulchra",0,1,2.07944154167984,1.34547236659964
"Lepidocaryum tenue","Lepidocaryeae","Lepidocaryum","tenue",0,1,1.6094379124341,1.17865499634165
"Lepidorrhachis mooreana","Areceae","Lepidorrhachis","mooreana",0,1,1.09861228866811,0.78845736036427
"Leucothrinax morrisii","Cryosophileae","Leucothrinax","morrisii",0,1,2.484906649788,0.53062825106217
"Licuala acuminata","Trachycarpeae","Licuala","acuminata",0,1,1.02961941718116,NA
"Licuala acutifida","Trachycarpeae","Licuala","acutifida",0,1,1.09861228866811,0.500775287912489
"Licuala adscendens","Trachycarpeae","Licuala","adscendens",0,1,1.25276296849537,0.693147180559945
"Licuala ahlidurii","Trachycarpeae","Licuala","ahlidurii",1,0,0.405465108108164,1.09861228866811
"Licuala angustiloba","Trachycarpeae","Licuala","angustiloba",0,1,0.916290731874155,NA
"Licuala anomala","Trachycarpeae","Licuala","anomala",0,1,NA,NA
"Licuala aruensis","Trachycarpeae","Licuala","aruensis",0,1,NA,NA
"Licuala atrovirens","Trachycarpeae","Licuala","atrovirens",0,1,0.916290731874155,NA
"Licuala averyanovii","Trachycarpeae","Licuala","averyanovii",0,1,1.09861228866811,0.693147180559945
"Licuala bachmaensis","Trachycarpeae","Licuala","bachmaensis",0,1,0.916290731874155,0.693147180559945
"Licuala bacularia","Trachycarpeae","Licuala","bacularia",0,1,1.09861228866811,0.693147180559945
"Licuala bayana","Trachycarpeae","Licuala","bayana",1,0,0,1.25276296849537
"Licuala beccariana","Trachycarpeae","Licuala","beccariana",0,1,1.38629436111989,1.14740245283754
"Licuala bellatula","Trachycarpeae","Licuala","bellatula",0,1,0.916290731874155,0.741937344729377
"Licuala bidoupensis","Trachycarpeae","Licuala","bidoupensis",0,1,1.25276296849537,0.693147180559945
"Licuala bifida","Trachycarpeae","Licuala","bifida",0,1,1.09861228866811,0.615185639090233
"Licuala bissula","Trachycarpeae","Licuala","bissula",0,1,NA,NA
"Licuala bracteata","Trachycarpeae","Licuala","bracteata",0,1,1.6094379124341,0.587786664902119
"Licuala brevicalyx","Trachycarpeae","Licuala","brevicalyx",0,1,2.07944154167984,0.559615787935423
"Licuala bruneiana","Trachycarpeae","Licuala","bruneiana",1,1,0,0.916290731874155
"Licuala burretii","Trachycarpeae","Licuala","burretii",0,1,1.02961941718116,0.470003629245736
"Licuala cabalionii","Trachycarpeae","Licuala","cabalionii",0,1,1.79175946922805,0.693147180559945
"Licuala cameronensis","Trachycarpeae","Licuala","cameronensis",0,1,0.53062825106217,0.587786664902119
"Licuala campestris","Trachycarpeae","Licuala","campestris",0,1,1.38629436111989,0.693147180559945
"Licuala cattienensis","Trachycarpeae","Licuala","cattienensis",0,1,1.09861228866811,0.587786664902119
"Licuala celebica","Trachycarpeae","Licuala","celebica",0,1,1.09861228866811,0.641853886172395
"Licuala chaiana","Trachycarpeae","Licuala","chaiana",1,0,0,0.78845736036427
"Licuala collina","Trachycarpeae","Licuala","collina",1,0,0,1.01160091167848
"Licuala concinna","Trachycarpeae","Licuala","concinna",0,1,1.38629436111989,0.371563556432483
"Licuala corneri","Trachycarpeae","Licuala","corneri",0,1,1.6094379124341,0.587786664902119
"Licuala crassiflora","Trachycarpeae","Licuala","crassiflora",0,1,2.07944154167984,1.6094379124341
"Licuala dakrongensis","Trachycarpeae","Licuala","dakrongensis",0,1,1.6094379124341,0.741937344729377
"Licuala debilis","Trachycarpeae","Licuala","debilis",1,0,0,NA
"Licuala densiflora","Trachycarpeae","Licuala","densiflora",0,1,0.262364264467491,0.896088024556636
"Licuala distans","Trachycarpeae","Licuala","distans",0,1,2.19722457733622,0.955511445027436
"Licuala egregia","Trachycarpeae","Licuala","egregia",1,0,0,NA
"Licuala elegans","Trachycarpeae","Licuala","elegans",0,1,NA,NA
"Licuala ellipsoidalis","Trachycarpeae","Licuala","ellipsoidalis",0,1,NA,0.916290731874155
"Licuala elliptica","Trachycarpeae","Licuala","elliptica",0,1,0.693147180559945,0.693147180559945
"Licuala exigua","Trachycarpeae","Licuala","exigua",1,0,0,NA
"Licuala ferruginea","Trachycarpeae","Licuala","ferruginea",1,0,1.09861228866811,0.955511445027436
"Licuala ferruginoides","Trachycarpeae","Licuala","ferruginoides",0,1,0.470003629245736,0.693147180559945
"Licuala flammula","Trachycarpeae","Licuala","flammula",0,1,1.09861228866811,0.693147180559945
"Licuala flavida","Trachycarpeae","Licuala","flavida",0,1,NA,NA
"Licuala flexuosa","Trachycarpeae","Licuala","flexuosa",1,0,0,0.693147180559945
"Licuala fordiana","Trachycarpeae","Licuala","fordiana",0,1,1.38629436111989,0.587786664902119
"Licuala fractiflexa","Trachycarpeae","Licuala","fractiflexa",1,0,0.405465108108164,0.765467842139571
"Licuala gjellerupii","Trachycarpeae","Licuala","gjellerupii",0,1,NA,NA
"Licuala glabra","Trachycarpeae","Licuala","glabra",0,1,1.25276296849537,0.810930216216329
"Licuala grandiflora","Trachycarpeae","Licuala","grandiflora",0,1,0.916290731874155,1.06471073699243
"Licuala grandis","Trachycarpeae","Licuala","grandis",0,1,1.38629436111989,0.916290731874155
"Licuala insignis","Trachycarpeae","Licuala","insignis",0,1,2.19722457733622,1.2947271675944
"Licuala intermedia","Trachycarpeae","Licuala","intermedia",0,1,0.693147180559945,0.53062825106217
"Licuala kamarudinii","Trachycarpeae","Licuala","kamarudinii",1,0,0,0.559615787935423
"Licuala kemamanensis","Trachycarpeae","Licuala","kemamanensis",1,0,0,0.693147180559945
"Licuala khoonmengii","Trachycarpeae","Licuala","khoonmengii",1,0,0,0.693147180559945
"Licuala kiahii","Trachycarpeae","Licuala","kiahii",1,0,0,1.25276296849537
"Licuala kingiana","Trachycarpeae","Licuala","kingiana",0,1,0.693147180559945,NA
"Licuala klossii","Trachycarpeae","Licuala","klossii",0,1,NA,0.405465108108164
"Licuala kuchingensis","Trachycarpeae","Licuala","kuchingensis",0,1,0.916290731874155,1.16315080980568
"Licuala kunstleri","Trachycarpeae","Licuala","kunstleri",0,1,0.916290731874155,0.717839793150317
"Licuala lambii","Trachycarpeae","Licuala","lambii",1,0,0,0.693147180559945
"Licuala lanata","Trachycarpeae","Licuala","lanata",1,0,0,NA
"Licuala lanuginosa","Trachycarpeae","Licuala","lanuginosa",1,0,0,0.916290731874155
"Licuala lauterbachii","Trachycarpeae","Licuala","lauterbachii",0,1,2.07944154167984,0.741937344729377
"Licuala leopoldii","Trachycarpeae","Licuala","leopoldii",1,0,0,NA
"Licuala leprosa","Trachycarpeae","Licuala","leprosa",0,1,0.916290731874155,0.693147180559945
"Licuala leptocalyx","Trachycarpeae","Licuala","leptocalyx",0,1,NA,NA
"Licuala leucocarpa","Trachycarpeae","Licuala","leucocarpa",0,1,1.09861228866811,NA
"Licuala linearis","Trachycarpeae","Licuala","linearis",0,1,1.52605630349505,0.641853886172395
"Licuala longicalycata","Trachycarpeae","Licuala","longicalycata",0,1,1.38629436111989,0.8754687373539
"Licuala longiflora","Trachycarpeae","Licuala","longiflora",0,1,1.38629436111989,NA
"Licuala longipes","Trachycarpeae","Licuala","longipes",0,1,0.693147180559945,0.53062825106217
"Licuala longispadix","Trachycarpeae","Licuala","longispadix",0,1,1.6094379124341,1.17865499634165
"Licuala macrantha","Trachycarpeae","Licuala","macrantha",0,1,NA,NA
"Licuala magna","Trachycarpeae","Licuala","magna",0,1,3.04452243772342,0.693147180559945
"Licuala malajana","Trachycarpeae","Licuala","malajana",0,1,1.38629436111989,0.693147180559945
"Licuala manglaensis","Trachycarpeae","Licuala","manglaensis",0,1,0.693147180559945,0.587786664902119
"Licuala mattanensis","Trachycarpeae","Licuala","mattanensis",0,1,0.693147180559945,1.30833281965018
"Licuala meijeri","Trachycarpeae","Licuala","meijeri",1,0,NA,0.53062825106217
"Licuala merguensis","Trachycarpeae","Licuala","merguensis",0,1,1.38629436111989,0.693147180559945
